words,letter
うる.うえふ^--涵ふズ自黠-ハ四ズうる おうX潤ふ] 。. 「(うろおマX潤す：>。(古語]  うる今丨二.-.vu [潤ふ] (他動，ハ下二) うるおい•- [潤] (名)0しめる、*と。しめり。® 利益。利潤。©めぐみo恩惠=> ©文藝の作品|:*昧 .の多いこと。,u
うるお‘う-芘：--澗ふズ自動‘ハ西)めぐみか受けろ〇0しむ〇そまる〇®®™4frt つ o ©r^JaL-*11-りぬれる。又-,u
"うるお ■す,う'-,8""- [潤す-他動--めら彳。ぬらすo©しみ：ます。そめi施す。恩德を施す。 「品。 うるか一;18鯖J (名] 鮎の8,又,1子な鹽溃ULn食 ウルガ [urgaK庫倫] (名) [地] *古民國卽ち外蒙""益が*,so®^sf8」11しめ -惠なうける。 ■サ四)01 のる0©利益""■",u
うりつ——うるか一八三,u
うる*——うろ 一八四古の首都で、同國に於灯忍政治-示敎^經濟の中心。,u
うる去び！：粳*] (名)粘力の少い種子の寒。,u
うる•ける{--け4?け-(自動，力下一)、フろほふ。 る-ご0 [粳米] (名] うるち。Lうるふ。ふ？•ける0,u
"うるさ [煩] (名)U、、と。丨.い{'•■"".} [煩 い""形)rうるさし」のR®o !うるさ [煩煩j (名.副)極めてうろ3い3ま。丨が.る??,'':-;  [煩がるK自動、ラ四)うる3く思ふ。丨，げ [煩 げ] (名)うるさいと8ふさま。！さf頃さ] (名]  う，0Sいこと。又、その程度。！し{s!:,Kn} [煩 し] (核*一),うづらは1い。いとはし1'。",u
"うるさ.1-|9<:""し.} [麗し] (形-)うるせI。う るはし1'。*:*-*)dるし！：漆] (名)®C植] 漆樹--科の落葉裔木。高 3三*以上。樹皮 は灰白^^葉は五 對若しくは七對の 小葉をっけ?;奇数 羽狀裰葉で、小葉 は卵形又11卵狀 橢圓形、全綠で、莲面の葉脈上と葉栴l:(t多くの毛*か有すろ。六月®葉賊|:货綠花,1' 祓總狀|:開く。*實u核果で十月11成熟して黄褐色 と订る❹乾かした後榷って规な採リ’樹皮からは漆液 か採る。、っるL0木0 ©漆汁1""-*色劑や乾燥劑か加 へて製しれ塗料り漆汁は灰白色でわるが’乾けぱ黑褐 色と尨る01-いt [漆石K名) [鏑] 黑*石。からす いし。！ [漆繪j (名)0墨の上1""-漆膠を塗り、 金泥などを用ひて光Sや、〇'""-し?;錦繪〇0漆器|;色 雄又は生漆で诳いれ繪口—如^^漆播-名)* の樹皮を傷つけて流れ出る液汁^採集すること。又、 その人o —-かぶれ [漆感] (名)漆の毒|;感じて 生する皮腐病で1局部|:多掀の小突起‘生じ、腫れ わが-,て痒みなf*。I-CL [漆漉] (名)漆4 疵彳一一用ひる紙で’多くは吉野紙か用びる。！ざ い< [漆細エ3 (名)器物':漆か塗って細ェすること。又、其の物。！じ『 [漆地] (名)漆で塗った 下地。！なり [漆塗] 名)器物1""-漆な塗そ-と。 又、その器物。又、その製造人0 I-の去 [漆木• 漆樹一名)うSし0。—-ばん [漆判] (名)腿なびいて漆のや'っ打光澤な出しれ列り檢印として奈蛊 晒1""-押したも0。1|ぶろ [漆風3] (名)うるし むる。！まけ [漆負] (名)うるしかぶれに罹リ 易いこと。！むろj;*室；|(名}漆な塗0?;器物も 乾燥乜しめる室口—もん一^漆紋ズ名：一漆で*'' れ定紋^多くは芨衣の紋附訂どじ用ひる。",u
うるL-きび [粳稷] (名)うるきび。 うる-しね [粳稻] (名) [補] 飯|:炊1'て常食とすう 来の«う稻0うるち〇,u
"うるせ.し{う1:""- [麗し；|(形-一)®うろはしい。すぐれてゐる^❺れくみである^ハ古！^",u
"うるち [親] (名)粘®の少い米、1""ち®通の朱。う るし11o",u
ウルトラ [ukraK英、名•形)®超。飛びぬけてゐ ること。—モダン [ultra modem] C名)超近代的。モダン中のモダン。,u
ウルトラマリン [ultrladneK名)*靑。,u
"うる^ [商一(名)®うるむこと。1'--'リ。く-^リ0 ©酒の酿造中、泡の狀態|:く tyv?ることo ©淸酒 の濁つ?;tの。！しゅ [潤朱] (名)黑色な帶ぴ?: 朱の漆塗o !ねんfir<«''-名}潤朱塗の椀。 うる•む{2:1:-} [.潤む] (自動*マ匹)®透明でな い。6るoさぇ«''〇©あざやかで,;い0@泣聲が IぶうO0打nれれ**が紫色になる。^",u
"うる-め [潤目] (名)t励] うSめいゎ^\し。！いわし [潤目鰯] S [動] 12tう1 喉糎類の魚^形は鮪-卜似ゝ險は赤 u%1ろ くうるんでゐう0背部淡*色、腹 め 部11帶黃白色。燐,1礎形で剝げ易 p い い。脂少く味,1*泊で、生食し又，*11 わ *.fうo-a う るわ•L--rt?!1""n.H 麗し] (形、二)〇,美しい。みめがよい。® V \色がよい0つやつやしてゐる0©愛らしい0钒しみ易い。心がまめやかでわう■01い{l0H.v—f麗し い] (形)CうSゎし)の口語。—-げ [麗しげ] (名]  うK!11し1'さま。！さf麗しさ] (名-っる11し いこと0又、その程度0",u
"うるわし-だら1,:iう""H:'H麗しだつ] 首動、夕四)うSUしいさir-見えS.Oか11ゆいうi r-見えうo (古語)",u
うるわVむ--s:-}!しむK他動•マ四)か11ゆく思ふ。睦じくマる0..(古語),u
うるやす-^れ-一:麗すズ他動’サ四)、*'^通す*。親しむ。いつく，Jむo (古語),u
"うれ [末.杪K务草木などの末端。うら。、子表。 (古19) I-ば [末葉.杪葉] (名] 草木の末の方|: あう葉。、フら*は0 (古語)今れ0|^}(名)資れ口。賣れ9;'°|<ち [賣0]  (名：^贽れゅ各-販路。11^々う。I-さき1;賣先]  (名)うれくち。3れい.a-*_f患] (名)(うれ.6。—i と [*事■愁事] (名] 悲しいことがら。心配。J•ぶ 1- [愁節] (名)愁歃%-ぁら,1マ節。",u
"うれえうれ二憂•愁•串3] (名)°«げさ訴へる：と0 ©悲しみ。心配。不安心0®なやみ。わづらひo病 氣o®忌中。—-が招^; [憂顏j (名)心配乜顔 つさ。！ぶみ！；愁文] (名)歎願誉。(古語] ！ もう1-;;3""愁申] (名)*-訴。~を掃ふ玉帚(句)酒な飲めU'Eな忘れる：とから酒の德か賞I ていふ。",u
"う九•える-{--.""■ ?K2へる] (他動*ハ下j )ハうりょう] のs°",u
"うれ.1{:""-'1!38し] (形、二)喜ぱしい0樂 Iいo !いr9Ki3 [嬉しい] (形)「うれし」の 口語o !がお,8,| [嬉顏] (名)嬉し？，,£顔つ 吾。！かなtR:1""-!:嬉悲し] (形*二)I 方で11始しいが一方T11悲Lい。！ai6せ [嬉 しがらせ}(名)うれしく思はぜる口前やしむけ。 !が•る{う6:---} [嬉しがる] (自動-フs*tく思ふ。！这嬉しげ3(名] うれ11'6子。1け く [嬉しけく] (副)うれしい様子。(卉語] ！さ  [嬉し？J (名)*Iいこと。又、その度合。(古語]  I-な# [嬉泣] (名)嬉しい餘り':泣くこと0 I— なみだ [嬉涙] (名)婚しさの餘リ':出る淚0 うれしの-ちゃ [嬉野茶] (名)佐®縣藤律郡*野 町附近から產する茶。",u
"うれLの-やき [嬉野燒K名] 佐贺縣藤津郡*野 町附近から産す*下等の磁*0承應.萬治年間|:削 始され,;といふ0 rがるo c古語) うれt.ぶ{t:s.K嬉しぶ}(自動-パ四-1れし う^-i.む{°*:|:|.} [嬉しむ'-(自動*マ四)うれし く思ふ。(古語] ",u
"うれ-だか [賣高] (も)赍れ,;品物の数*又は金®。",u
"うれた，げ [憂げK名)うれた吾さま。 「度。 今れた-さ [爱さ] (名)うれたさこと。又、その0 うれ-た.し穴：""」.} [憂たし] (形•一)打げかはしいC 4、らはしいo (古語] られ-だ•す{n:-H賣れ出す] (自動、サ四)〇次第|:販路が廣<,1う〇13れ始めう0@段段名望が廣 うれ-つ-こ^賈子ズ洛：一はゃリっこ❶一^って行く。 う.k-ゆき [賣行K§賣れ行くこと。商況。",u
"うれ-ゅ•く {<S,:I,*1H.K賣れ行く K自動‘力四)次第u«れる0 <っれさかる。",u
"う•れる{i?';"".Kf K賣れる] (自動.ラ下一)商 ■•がょく う,rける0商«が繁昌する0 うれあt-R:--8はし] (酿■二)打げ か11し''。®ふべ4、であ so !い一 9HV-*ょ しい] .(形Kうれわし] の口語。！げ [薆はし ^XS-^UL^'^+OI-SI^^ISJI^)",u
"うれ,1しいこと。又、その程度。.",u
うろ [虛] (名)めな。うつる。,u
"う-ろ [雨露] (名)8雨と露0?'めっゅ06,恩澤の廣 く及ぷこと0うる|{-°'〇 う-ろ [迂路] (名)と11みち。iはりみち。",u
う.ろ [烏鷺] (名)0烏と魃と。®黑と白と。©*0 異名。|の爭(句)恭かう0て勝貴か爭-、と〇,u
"う•ろf有漏] (名) [佛] 煩,8の爲か*生して人 間界か出離し得ぬこと。人間丼。凡夫界。丨，じ『  [有漏路] (名) [佛] 有漏の世羿。この世。！どう ?lf有漏道}(名)t*3うろo C無堀道の對] I-の ，み [有漏身] (名) [佛] 迷を離れ難,'身。凡夫の身。 うろ.う .いら{""v,::ろ.} [占ふ] (他動*ハ1一)うら,£ふゥ",u
"う?3J1~-----}sふK自動、ハ四すらなふ。 うろ-うろ [彷洋•彷徨j (名•副)®まどうて方面の定まら3?ま0うるつくうま0まごつく？泛0® 人*な揃へS爲,:、實際使用'1ぬ人夫^名義上®ふ :と0又、彳の人夫。|-が招!;| [彷详顔] (名) うろうるとまごつく顔附0 Iなみだ [彷徉淚]  (名)悲しく*って出う*o!まなこ [彷植眼]  (名)おちつかぬ目つ4°",u
"うろ-おぼえ [空覺] (名] 確實で,£い記愤。",u
うろくず- [鱗K名)8うろ：。©魚。魚類。いろくづ0 (以上古18] ,u
"うろこ [鱗；K名)©'-,動] 魚類,3爬蟲頬の皮*の上な 淠ふ挪い小片。®ものの表：曲|:あって蟒|:似7;1の0 ©紋所の名。©頭のふけ。I-いL [雜石] (名) 1=角形の敷石0 !がた [鱗杉1(名)模様の名。三 角形か頊點が合ふやう':配列し,;も0〇 |_ぐも  [鱗8(名)けんS」うん(卷雪S。マためっさ。 うろた年まなU u'f狼狽眼] (名)擁^?わ うろた^-ものT.- [狼狽者} (§物事|:ぁわて 易*'人。あわてtの〇3ろた■える--""P""-?K狼狽へる] (自動バ下一)迷ひ蹑ぐ。*わてまどふ。",u
"うろ-つ.<{<,,:-?,,!} [彷徉く.彷徨く] (自動.力四)まよ0'步く o 3まよ.ふ。うるうるマる0 4ごま •こする。 rの中から間4-*てて引拔く oまびく。 うろ，ぬ.く-:料：-一:虛捸く] (他励、力四] 多く うろん [胡亂K名)(字の廣*音] 怪しく疑ULい ，、と。合點のゆかぬこと。！ざ [胡亂座] (名)  [佛,-禪家の*式で、位次の決定せぬ場合|:、假|;設けS座席。！もの [胡81者""名),1L''tの。",u
うろ----うfcす,u
"うわう""上] (接3上3又,111じ,6の""な表す うわ-あご：：：-上顎ズ名：^上の方の顎。う'3 うわ-あtどDU:: [上足取K名) [經] 取引所で 相場のわ4,つ?:こと03わ-うす"" [上0K名)挽臼の上の方の*。",u
"うわ-うわ：；：""上上；！ [名•副)*が浮いてぉちつか ぬ？-.HOうかうかo",u
"うわ，え.-'は""上繪] (务染め,:布帛の上,;更|:繪 具で*吾添へた繪。—Aき [上繪書] (名)上繪 な描くこと。义、其か業とマう人0 !ずけ"" [上 繪.附] (名)*磁器|:釉藥?1-つけて燒い,:上|:、更 U繪な描いて燒くこと。丨-や [上繪屋] (名)上 繪かかくことな職業とマS家。又、その人。",u
"うわ-えり：uf上領•上襟] (名)上の方のぇり。 うわ-お-，U-後夫] (名)後の夫。(古語X後妻CS-の對]  r上包。外被。 うわ-おおい-ぉ [上覆] (名)物の上を8ふもの。 うわ-'お#1う [上置}(名)6机«どの上,:おく箱。 0姘.飯訂どか盛つれ上|:副食物4盛ること〇©料理 で、®昧せられiものな上1""-置く：と。 うわ-おそい-M上襲] (名)*服の上U着る小 衣。う11が1,o (古語)",u
うわ-おびい-上帶-爸㊁着物の上じ締める帶。 ©鎧の上に經ふ帶^❺菔^-の上にかけて腰に結ぷ 帶0 ®ふとおび(太帶] ori.うo うわ.がい- [上交] (名)0ぉくみ(S。®0ゎ うわ-がえ- [上交] (名)者物の掻合の上|;«ゥ?: とこゐ0、つはまへ(上前;}o,u
"うわ-がきは [上書] (名)»狀_**.筘;£どの表 面,:»く：と。又、其の文字0|*^リ0 うわ-がけ^-上掛ゞ名-っはおほそ外考うはっ うわ-がさね：U.: [上襲] (名)〇衣服の上着。® 着物の上前。 「う,;8。' うゎ-がすみ：-... [上霞] (名)物の上方4薄く蔽 3あ-かぜ- [上風1(名)草木打どの上か吹く風。 うわ-かぶき12:. [上歌舞伎] (名)浮*輜佻？ うわ-がみ1,""上紙] (名)上包の紙。表紙。,-と。",u
"うわ-が9 r.!u [上借] (名)同じ贷主から金^借り ,;上1""-、又借^'入れること。",u
うあ-が.るは{--U [上枯る] (自動，ラ下 二)上の方が枯れる。うらがる。,u
"うわ•が•る----VJ [上嗄るK自動*ラ下 二)®の少しくかれS;と。 「がれ。 うわ-がれ：：：""上枯] 名)う11が*^こと0う& うわ-かわ-ハ上皮-务❹表面じ^^皮り表皮。©物の外面か8ふ物。外被卩 3わ-かわ,,,| [上側] (名)表面。外侧。",u
"うわ-き.，U.A浮氣] (名)0心の變リ易い性質oe 'っかれ易いこと。©男女の愛情の4',1り易いこと。—が6すS氣烏K名)うかnがらす。—ざ け,-'浮氣酒K名)うかれて飲1-'酒。丨しょう T,""浮氣|4] (名)多悄*性質。！fぼ.い{?:-•}""氣っぼい] (形)心が移り易い。— もの [浮氣者] (名] 心の移り易1'人。多情者。 うわ-ぎ‘，？ [上着] (名)°上|:着る衣服。上被.羽 織.外*0類。©うち-¥(桂] 〇 うわ-ぐす9 :u:• [上薬•軸藥] (名)陶磁器の表面に塗って光澤^出し且焚用に適せしめる目的じ用 びられi硝子質の粉末oつやぐすり。 r*ao うわ-ぐそく U... [表具足] (名)胺卷の上|:着け うわ-くちびる：-::: [上脣] (名)上の方の*。",u
"うわ•ぐつ"" [上靴] (名)室內ではく靴。スリッパ0 う办ぐみU [惘-务ぁきれ石ことズ古語リ うわ-ぐみ|う [上汲] (名] 汲みゎげ,;うは水。 うわぐ•む-う1:益- [惘む] (自動.マ四)ぁきれる0 <古語) 「はみづ(上水] か汲むo う あ-ぐ.む：-. {Ui:l:-:E汲む""*動•マ四] う うわ-ぐも.る1う…{う'""':- [上曇る] (自動、ラ四)〇表面が您る。0上の方が逊る〇 うやぐ6:'-. [上鞍] (名)柿葺(-ら¥どの風,: まくられうのか防^^""-、屋上に人の字の形じとリ つけた丸太。 「羽根。 う*-^うは：. [上毛；！(名)〇上,;生ぇ,;毛〇0上の",u
"うわ-げい#-.:""上景氣] (名)表面,:けの景氣。今ね-げた：-"".上析] (名)和船の帆桁の上方11取 Wつけれ小桁0 r水。",u
"うわ-ごおs'--上涞J (名)*面|:*<はっ?: う今乙と：- [譫言] (名)®發熱して正氣か失った 時,""-發す名條理のわ?;ぬ苜。?:11ごと0©條理の立 れぬ放言0Tたらめ0*nfcさうua [嘷] (名)0世間で1•.ひふらす話。風 說。世評。0或人の身の上や物事1""-ついての話。—丨ばな1- [嘴話] (名)世間話。丨をすれば影aiさす(句),8をしてゐる所へ、其の人が來る0 うわ.ざしU [上差] (名),1の左方にさし添へる 二筋の矢。多く11鏑矢(-)又U雁股(-)か用0'ろ。 うわ-ざ1-：U [上刺一(名] 0布岛か力絲で*盤の 目の形1""-さすこと。又，その1の〇0*垂.狩衣,£ど の袖の飾として、組緒.丸緖で、31らく刺し8う?:1 の0@袴の紐,£どか平緖，丸緒で剌縫かし?;御。© (うわざLぶくる)の略。11iAVう!;上刺袋]  (名)昔，貴人の外出す名時、衣服等を入れて從者1'-#,:せ?:袋〇上刺1;し,:*弟で作り、方形0底か有 L、上0口'1紐^とほして締める。",u
"うわ-ざや：':---上鞘] (名) [經3同一品'""-對し異«う 期日物の相場な比較Lて片方が他方ょり高いこと。 3わ-しき- [上敷] (务©或物0上|:败くもの。©うすべり0❾くらL4<鞍敷)0 (古語] ",u
うわじま-1- [宇和島市] (名) [地] 愛®縣の南部 |:める都市。®後水道|;臨む良港で、綿織物•酿造橄I 等^産するC,u
"うわ-しるは [上汁] (名)°流動物の上の方,:浮 く汁0©勞乜すしズ、人の利益の幾分かとる：と0",u
うわ.ずけ- [上附] (名)(うゎが色(上普] 。,u
"うわ-ずつみ-づ [上包] (名)包物の81。3わ士 YりU•.. [上滑] (名)®表面の'*かな： と0©表面,;'けか理解して眞意^3とみぬこと0© うかうかして物事|:注意の足らぬ：と0",u
"うあ-ずみ- [上積] §上部,:積む荷物。",u
うわ.ずり：- [上褶K名)(ラわぞめX上染] 。,u
"うわ-ずる：-"":'•■- [上擦る] (自動、ラ®®.一八五",u
う^^§ ん う輕輕l く見えろo ©言葉11親切であ3•か，心が輕• でう1る。®上氣する。逆上すso,u
うわ.ずんベり：U::: [上.滑] (名)(うゎすべり)。 うわ-ぞめU [上染K名)表面な染めSこと。う Uす乂上摺] 。,u
"う*,-ちどSSU..H千鳥] (名) [動Wみやこどり。 うわ-ちょうし：-""上調子3(名] 0落ちつかぬ 調子。うかれてゐる調子。®言語•励作,1どの落ち つかぬこと。誠®の足らぬこと。®つれ0''含,""-强い 調子の三成線を0'く*。?!う線の特に銳い調子。",u
"うわ-つ•く：-{<#':,,?,,!} [上附く] (自動力四)氣が浮浮して落ちつか，ぬ0",u
うわ-つ■〇ら：u••• [上面] (名Kうゎつち)0 うわ_つ-ぱ9 U••一:上張j (名)衣服の抟れか防ぐ 爲|:、其の上|:*る表衣0,u
"うわ■つら：- [上面] (名-っ11ベ。表面。外側。 らわ■て•ふ二上手] (名)®上の方。©かざかみ。 ©川上〇上流〇0技能.*力,1どが他|:勝れてゐう こと。0犬追物T我が®の前,""-立っ,''射手。！知 じ?| [上手蛇] (名] 蛇のS少し風上rsる こと。丨-^か1- [上手透] (名] 相撲の手。相手 の腕か抱さ&み、その胸|:頭をつけてひれり剷す： と。^—■なげr上手投] (名)相撲の手。相手の廻 Iの結び目^つかみ、身か捻りながら投げる：と。 !ひね9 [上手捻3(名)相撰の手。廻しな引き あふ間に上手一ーカな入れて捻り倒すこと。",u
"うわiょ■むu.tvtw:ovK上響む] (自動■マ四) 上の方11かり嗚り8く o C古*,10 うあ-なが1,""上長] (名)|-,經] 相揚で’«人氣の 旺骚なこto®置取組で、8方0店が買方の店ょy t赃多*'こto",u
"うわ-なみ.uf上波] (名)水面の波。「外0雜音。 うわ-な9::""上鳴•表鳴] (名)笙ttどの正音以 うわ-な9'-'""後妻永奏-名ゾ後じめとった*。ご3い0 GaB] (「：i£^」rうtt^J®s] ！うち [後妻打] (名)©嫡妻*,次妻な嫉んで打ったこ と0©室町時代,;、妻か離綠1て後娶か娶っ,;時、先一八六妻*'親戚と共,*-後妻の家な®っ ?:習俗C",u
"うわ_にうは..{上 荷] (名)®馬車*船1""-,8む荷。©運送マる上積 の荷0@(うわ''-ぶね] 。！さし [上荷差] (名)船の上荷4-運搬すう人夫 頭。丨-ぶね [上荷船] (名)波止場と本船との間4-通うて荷物 &運ぶ小舟で、二0丨三〇石8位のも0。",u
うあ-にごss:u... [上濁] (名)流動®の上部の濁っ 1:所。(上澄の對] 3あ-ぬ9:- [上塗}(名)6中塗の壁の上''-土%ぬ ること。©^る土じ更じ添へ加へること尸っはのり。 うわ-ねうは丄上直■上値] (名)値®のぁが うわ-の-そらU: [上空] (名)®上方の天。®少 1も心|:とめぬ3ま〇@あて|:*らぬこと0@有頂f へ-T ちう0?rて',u
"うお-0o-c上S(名)®航海中*荷と共に船に 乘ってそれな處理.監督し、且取-81®委任か受けSこ と。又、其の人。®物|爭®上1'-又添へ加へる、、to う,1ぬり。 r餘分の端数。 うわ-は-,U•.• [上端一(名)〇物の上部。®單位ょり",u
"うわ-ば-ミ：• [上齒3 (名)上のはぐ夸,;附い?:齒。(下®0對 > 「と〇0 [經] 相場の姆貴,;向かふこと〇 うわ-尤い-一:上這ズ名一尝表面か這ひゎろくこ うわ-ば#:::111 [上履] (名)室內の床.板0間*ど|:用ひる11合tの。",u
"う办-はげ：「.':|* [上剝}(名)途物«どの表面のはげ る：と。 ruI;0 かみlff:0 3ゎ-«た：- [上機] (名)麻ゃ轴か織る|:用°'3 うわばみ- [蟒}(名)© [励] 蛇の巨大なaもの0大蛇0』ろち。長う六米位0背部|:暗黄褐色の斑紋 が6V0O®大酒家。 rの胆帶の上な包む大帶。3わ，はらおび：：111::: [上腹帶■表腹帶] (名)馬 うわ-はらまき：-::: [上腹卷•表腹卷] (名] 狩衣.'1垂(--水干«どの上,:つけろ腹卷0 うわ-ばり：U• [上張] (名)®*訂どの仕上げ11'り。 ©(うゎっぱり] 。",u
"うわ-ばれ：：：-上腫K名] 表面の,1れろ'*と。",u
うわ-ひうU..-上*。外障眼-名-駿1曈の上|:*な生じて物の見えぬ眼病o(「そこび」の對),u
うわ-ひげ：-C上髭] (名] 锌の上®ひげ。,u
うわ-ぶしU {上臥] (名)(うぇぶしx上臥)。,u
"うあ-ぶち：U [上扶持] (名)ふちc扶持°3わ-ぶみ：U [上文] (名)う,1*,—。表題。",u
"うわ-ベ3:""上邊] (名)9おtて。表面。外觀0 f。I-なt {;:-し-} [上邊無し] (形>1) 情愛‘缺いてゐ愛想が尨い。(古語)",u
うわ-まい：U [上米K名)(うゎ冬6ハ上前)。,u
"うわ-まえ',f [上前ズ务❾着物の前な合はせた 時の表1:«う部分。©取次ぐべき代金***の一部 分。！とiOf上-う1-刖取] (名)上前なかすりと*こ と。又、其の人。—をはねる(句)取次ぐべき代 金や賃金の或部分かかすりとる。",u
"うわ-まく--上幕-务人形芝楛の舞盗打どで、 天井0前方|:上から*れる*〇 うわみ-はみ [裙] (名)(うゎt)。GQ語). うわ-みず- [上水] (名)うはすみの水。 うわみず-ざ <ら：：!,*:::.•• [上不見櫻：一(名) [植] 蕺薇科の落葉灌木。高さ約一 0米。葉11廣概圓形先 尖で鋸齒‘具へる。五月頃、白色五瓣の小花か緩り、 媿狀花序|:配列すろ。花後、小核果か結ぶ0 うわ-みそ-(名) [植] (うわみすざくら] 。 うやむき!う""上向] (名] °上|:向1'てゐる、、と0 ©外觀。う11YO® [經] 相場の*貴すS傾向*るJ0 うわ-むしろ.：-... [上f上筵K名)*床の上11 数くむLろ。-'ざ。",u
"うも-めうf r上目] (名'-,®瞳な上へ向けうこと。©抨掠の上面|:しるし,:點^標準として最ること0 (向目aKの對] @上,:出うこと0超過0©かいが け。—ずかいう1づ [上目遣K名),8^上へ向 けて人を見S癖。 rみ0 c下裳の對)(古語) うわ-もT.U.: [上裳] (名)裳の上'""-,1校S裳。う,1 うわ-もり一-上盛-名り❺^るが上に更-し盛リ 加へうこと。又、そのt®。©最上部,'-盛，Cこと。 又、その物。©第一流。第一の上手。最上のt0c うやも•る：：-66：,'':1'6■} [上盛るK自動'ラ§心がたかぶる。上氣する。落ちつかぬ。3わ-"",は..- [上矢.表矢K名：KうゎざしX上差] 。 うわ-2-.ょ.： [上屋] (名)6停車学波止揚«どで、 旅客又11貨物の雨®な防ぐ爲U設けれ假屋0®建築 物の上|:設けた假厘*0 I-(名)商品か上屋1:貯藏し,:まま引渡マこと0 うあ-やく：u [上役] (名)上役人。上官。「る。 うわ•る-""rK植る}(自動-フ四)植'&られ うん [運""^©めぐリ來る-憋めぐり來石善惡 のmoま11り,>11せ。天命。天運。運命。©うつり か11る時^-咔^折^❾幸覦なま^りぁはぜ。！ しだい [運次第] (名)運のょLめし1'-任せる： と。！ずく', [運盡'—(名：^運へ--一まかせるこ と。天*次*。—だ0し [運試] (名)幸運か不 運かを試みろ行爲。",u
"うん [暈J (名] ® [夭] (安思大氣の上層にぁる氷 晶の細片が、光線な屈折•反射マう爲,:生すう現象 で•太陽又11月の周圍に現れる白色輪狀の光*。つ 吾8'20かさ。0く tり。かすみo© くまどyoぼ かし0®めまひo",u
"うん(名*副)®*諸0意""-ゎらUマ8。®氣絕彳う 時、苦しい時など1""-發する^^❾力な籠める時の聲。 |と云ふ程(句)甚,;多く。十分|;。丨ともす しとも(句)否とも應とも返辭ぜ^こと❶一-と行と。 3ん丨いI:ゐ [云爲] (名)いふ事と«マことと0苜 うん_う{;® ■(名)0雲と雨とoe(吳志周瑜傳•し出 る] 立身出世の機會o ®a木玉の神女賦|:出る)男女 うん(名•副)苦しみう""る聲。 Lの同衾。:. . . §-フbf~'•芒*今ん-えい8s i く1®かげ。かげ^'。 うん-えい8影] (名)雲®す*,た。！とうせ いn-雲影濤聲] (名)松0,繁って雲*'と疑,1 れ、松吹く風の波の光日4'と思,1れううま0 うん-えん [雲烟] (名)®雲と烟と。®山水0名®。 丨-かがん""く [雲烟過眼] (名)®樂しみ|:長く執蕃せぬことの^物事じ深く心か留め^こと。I-ひどう [雲烟飛動] (名)書家«どの文字のすぐ れて—よいこと。！ひようびよう^.-雲 烟锲緲] (名)霆烟の逮く?:,£ぴく3ま。 うん-おう：^ S奥] (名)學術.技®などの奥, 造詣。學殖0 rま4さま0 らん-.&「If*] (名)〇く tとかマみと。®多く集 うんかS塵子] (名) [動] *吻(S類の小蟲。形 腿は蝈に似て小さく五耗 位、口吻11尖'1,て植物の汁^吸ふ1'-適する。前抜 座 翅な具へ、多数群を,1しCT て稻田に來リ’軟葉又11花の汁液^吸取して稻な枯らす^ょ：'1'0'。：108' むし0",u
"うん-si [運河K名)運*.灌漑，排水.給水■動力等 の便じ供すろ爲に’陸地か掘り割ゥて通じれ水路りほ wわり0 「ことo うん-がり-雲臥-务世な避けて山中打ど1""-'*1' うん-かいC雲海J (名)0廣廣として際*の8|:接 すうが如く見1&悔0 ©雲8,群って山腰か包み、海面 の波£|か見るが如く見えうこと0 うん-がい""""雲外] (名] 雲°上。迤*'«天空。 うん.か < [芸閣K名)*籍な蔵め*樓。普物庫。 うん-か< 8客] (名)殿上人。雲上人(.E。 うん-かく [雲鶴] (名)0雲と8とな配合し^模榇 で’親王及ぴ太間の袍打どじ用ひゎ^❺雲鹋の模'う VJS靑磁の茶碗,3高8の香爐1 うん-かん [雲間] (名)«の絕ぇ間。雲の中。 うん-かん [雲漢j (名)®あま0が11。0大空。 うん去 [雲氣] (名)®氣象®化の爲|:雲の励くさまo ©空|:立ちのぼる興樣の氣0 うん-き [運氣3(名] 自然現象を人の運命|:當てて 吉凶な判斷するこio r:と。 うん_香 [溫氣] (名)®,1たれまりo®むしあつい うん-きやく [雲脚K名)®雲の、*れ下っ,:-っ|: 見え1t0oea'l:吹かれて雲の勧く 3まo雲のゆ き4°",u
うん-き由う11 [雲級K名) [地8形の種類。卷 雲.卷赌雲.卷猜雲.8卷雲•層卷雲•層®雲•亂雲•* 6•稜亂雲_8雲0十種が6る。,u
"うん-きょ う?|,4 [雲鏡] (名] ‘(ぞ|}11§。？0®う進行•方向•速度か测る器械。雲速計。らんけい [運慶K名) [人] 鎌倉時代の彫刻家◊定 朝の玄孫C康«の子0剛健の糖神か表現しれ寫生の 作風な宥しゝ鎌倉佛師の祖上稱せられれ^東寺南大 ""の二王.東大寺多間天等,1其の傑作である。",u
